item,count,f
"THE JOURNAL OF MACHINE LEARNING RESEARCH",2,1.06
"THE NATIONAL MEDICAL JOURNAL OF INDIA",2,1.06
"THE SEMANTIC WEB",2,1.06
"THE VISUAL COMPUTER",2,1.06
"THE VLDB JOURNAL",2,1.06
"THIRTY-SECOND AAAI CONFERENCE ON ARTIFICIAL INTELLIGENC",2,1.06
"TKDE",2,1.06
"TOWARDS A DIGITAL MATHEMATICS LIBRARY",2,1.06
"TPDL",2,1.06
"TRANSACTIONS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS",2,1.06
"TSINGHUA SCI. TECHNOL",2,1.06
"TURKISH JOURNAL OF ELECTRICAL ENGINEERING AND COMPUTER SCIENCES",2,1.06
"TWO SUPERVISED LEARNING APPROACHES FOR NAME DISAMBIGUATION IN AUTHOR CITATIONS. IN DIGITAL LIBRARIES",2,1.06
"USING WEB INFORMATION FOR AUTHOR NAME DISAMBIGUATION",2,1.06
"VARIATIONAL GRAPH AUTO-ENCODER",2,1.06
"VARIATIONAL GRAPH AUTO-ENCODERS",2,1.06
"VLDB",2,1.06
"VLDB J.",2,1.06
"WHO'S WHO IN THE WORLD WIDE WEB: APPROACHES TO NAME DISAMBIGUATION",2,1.06
" . A HIERARCHICAL NAIVE BAYES MIXTURE MODEL FOR NAME DISAMBIGUATION IN AUTHOR CITATIONS. PAPER PRESENTED AT THE PROCEEDINGS OF THE 2005 ACM SYMPOSIUM ON APPLIED COMPUTING - SAC '05",1,0.53
" . A STRATEGY FOR REMOVING AMBIGUITY IN THE IDENTIFICATION OF THE AUTHORSHIP OF DIGITAL OBJECTS. (MASTER'S THESIS) UNIVERSIDADE FEDERAL DE MINAS GERAIS",1,0.53
" . A WEB SERVICE FOR AUTHOR NAME DISAMBIGUATION IN SCHOLARLY DATABASES. PAPER PRESENTED AT THE 2018 IEEE INTERNATIONAL CONFERENCE ON WEB SERVICES (ICWS)",1,0.53
" . ADANA ACTIVE NAME DISAMBIGUATION. PAPER PRESENTED AT THE 2011 IEEE 11TH INTERNATIONAL CONFERENCE ON DATA MINING",1,0.53
" . ARNETMINER EXTRACTION AND MINING OF ACADEMIC SOCIAL NETWORKS. PAPER PRESENTED AT THE PROCEEDINGS OF THE 14TH ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",1,0.53
" . EVALUATING CO-AUTHORSHIP NETWORKS IN AUTHOR NAME DISAMBIGUATION FOR COMMON NAMES. PAPER PRESENTED AT THE 20TH INTERNATIONAL CONFERENCE ON THEORY AND PRACTICE OF DIGITAL LIBRARIES (TPDL 2016)",1,0.53
" . HOMONYM DETECTION IN CURATED BIBLIOGRAPHIES LEARNING FROM DBLP'S EXPERIENCE. PAPER PRESENTED AT THE INTERNATIONAL CONFERENCE ON THEORY AND PRACTICE OF DIGITAL LIBRARIES (TPDL) 2018",1,0.53
" . ROBUST FEATURE SELECTION USING ENSEMBLE FEATURE SELECTION TECHNIQUES. PAPER PRESENTED AT THE JOINT EUROPEAN CONFERENCE ON MACHINE LEARNING AND KNOWLEDGE DISCOVERY IN DATABASES (ECML PKDD 2008)",1,0.53
" . SCALING AUTHOR NAME DISAMBIGUATION WITH CNF BLOCKING. ARXIV PREPRIN",1,0.53
" . THE IMPACT OF NAME-MATCHING AND BLOCKING ON AUTHOR DISAMBIGUATION. PAPER PRESENTED AT THE PROCEEDINGS OF THE 27TH ACM INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT",1,0.53
" . USING WEB INFORMATION FOR AUTHOR NAME DISAMBIGUATION. PAPER PRESENTED AT THE PROCEEDINGS OF THE 9TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",1,0.53
" 34",1,0.53
" 400",1,0.53
" A HIERARCHICAL NAIVE BAYES MIXTURE MODEL FOR NAME DISAMBIGUATION IN AUTHOR CITATIONS. IN PROCEEDINGS OF THE ACM SYMPOSIUM ON APPLIED COMPUTING (SAC) (PP. 1065-1069). MARCH 13-17",1,0.53
" A MODEL-BASED K-MEANS ALGORITHM FOR NAME DISAMBIGUATION. IN INTERNATIONAL SEMANTIC WEB CONFERENC",1,0.53
" A MODEL-BASED K-MEANS ALGORITHM FOR NAME DISAMBIGUATION. IN PROCEEDINGS OF SEMANTIC WEB TECHNOLOGIES FOR SEARCHING AND RETRIEVING SCIENTIFIC DATA. OCTOBER 20",1,0.53
" A VIRTUAL INTERNATIONAL AUTHORITY FILE. WORKSHOP ON AUTHORITY CONTROL AMONG CHINESE",1,0.53
" ACTIVE NAME DISAMBIGUATING. IN PROCEEDINGS OF 2011 IEEE INTERNATIONAL CONFERENCE ON DATA MININ",1,0.53
" ADAPTIVE SORTED NEIGHBORHOOD METHODS FOR EFFICIENT RECORD LINKAGE. IN PROCEEDINGS OF THE 7TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES (PP. 185-194). AC",1,0.53
" AGARWAL",1,0.53
" ARXIV E-PRINTS",1,0.53
" ARXIV PREPRIN",1,0.53
" AUTHOR DISAMBIGUATION USING ERROR-DRIVEN MACHINE LEARNING WITH A RANKING LOSS FUNCTION. IN PROCEEDINGS OF THE 6TH INTERNATIONAL WORKSHOP ON INFORMATION INTEGRATION ON THE WEB (IIWEB-07). JULY 23",1,0.53
" AUTHOR DISAMBIGUATION USING ERROR-DRIVEN MACHINE LEARNING WITH A RANKING LOSS FUNCTION. IN WORKSHOP ON INFORMATION INTEGRATION ON THE WEB - WIIW. AC",1,0.53
" BAYESIAN NON-EXHAUSTIVE CLASSIFICATION FOR ACTIVE ONLINE NAME DISAMBIGUATION",1,0.53
" BIBLIOGRAPHIC NAME DISAMBIGUATION WITH GRAPH CONVOLUTIONAL NETWORK. IN INTERNATIONAL CONFERENCE ON WEB INFORMATION SYSTEMS ENGINEERING (PP. 538-551). SPRINGE",1,0.53
" BOOTSTRAPPING ACTIVE NAME DISAMBIGUATION WITH CROWDSOURCING. IN PROCEEDINGS OF THE 22ND ACM INTERNATIONAL CONFERENCE ON INFORMATION & KNOWLEDGE MANAGEMENT (PP. 1213-1216). AC",1,0.53
" CITESEER.IST.PSU.EDU/VANRIJSBERGEN79INFORMATION.HTML",1,0.53
" COLLABORATIVE DEVELOPMENT OF THE ARROWSMITH TWO NODE SEARCH INTERFACE DESIGNED FOR LABORATORY INVESTIGATORS. JOURNAL OF BIOMEDICAL DISCOVERY AND COLLABORATION",1,0.53
" COMBINING MACHINE LEARNING AND HUMAN JUDGMENT IN AUTHOR DISAMBIGUATION. IN PROCEEDINGS OF THE 20TH ACM INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT (PP. 1241-1246). AC",1,0.53
" CONET: A COGNITIVE OCEAN NETWORK",1,0.53
" DISAMBIGUATING PEOPLE IN SEARCH. IN PROCEEDINGS OF THE 13TH INTERNATIONAL CONFERENCE ON WORLD WIDE WEB (WWW). MAY 17-20",1,0.53
" DOCTORAL THESIS",1,0.53
" E1683 EP (2008) DOI:10.1371/JOURNAL.PONE.000168",1,0.53
" EFFECTIVE AND SCALABLE SOLUTIONS FOR MIXED AND SPLIT CITATION PROBLEMS IN DIGITAL LIBRARIES. IN PROCEEDINGS OF THE 2ND INTERNATIONAL WORKSHOP ON INFORMATION QUALITY IN INFORMATION SYSTEMS",1,0.53
" EFFECTIVE AND SCALABLE SOLUTIONS FOR MIXED AND SPLIT CITATION PROBLEMS IN DIGITAL LIBRARIES. IN PROCEEDINGS OF THE INTERNATIONAL WORKSHOP ON INFORMATION QUALITY IN INFORMATION SYSTEMS (IQIS) (PP. 69-76). JUNE 17",1,0.53
" EFFICIENT CLUSTERING OF HIGH-DIMENSIONAL DATA SETS WITH APPLICATION TO REFERENCE MATCHING. IN PROCEEDINGS OF THE 6TH ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING (KDD) (PP. 169-178). AUGUST 20-23",1,0.53
" EFFICIENT NAME DISAMBIGUATION FOR LARGE SCALE DATABASES. IN PROCEEDINGS OF THE 10TH EUROPEAN CONFERENCE ON PRINCIPLES AND PRACTICE OF KNOWLEDGE DISCOVERY IN DATABASES (PKDD) (PP. 536-544). SEPTEMBER 18-22",1,0.53
" EFFICIENT STRATEGIES FOR IMPROVING PARTITIONING-BASED AUTHOR COREFERENCE BY INCORPORATING WEB PAGES AS GRAPH NODES. IN PROCEEDINGS OF THE 6TH INTERNATIONAL WORKSHOP ON INFORMATION INTEGRATION ON THE WEB (IIWEB-07). JULY 23",1,0.53
" EFFICIENT TOPIC-BASED UNSUPERVISED NAME DISAMBIGUATION. IN PROCEEDINGS OF THE ACM IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL). JUNE 18-23",1,0.53
" EXTRACTING CITATION RELATIONSHIPS FROM WEB DOCUMENTS FOR AUTHOR DISAMBIGUATION. TECHNICAL REPORT",1,0.53
" FASTGCN: FAST LEARNING WITH GRAPH CONVOLUTIONAL NETWORKS VIA IMPORTANCE SAMPLING",1,0.53
" FUNCTIONAL REQUIREMENTS FOR BIBLIOGRAPHIC RECORDS: FINAL REPORT (UBCIM PUBLICATIONS",1,0.53
" HTTP://AUTHORITIES.LOC.GOV/",1,0.53
" HTTP://CODE.GOOGLE.COM/P/BIBAPP/WIKI/CITATIONMAPPINGS",1,0.53
" HTTP://HDL.HANDLE.NET/1721.1/7241",1,0.53
" HTTP://WWW.ANVUR.ORG/ATTACHMENTS/ARTICLE/253/NORMALIZZAZIONE_INDICATORI_0.PDF",1,0.53
" HTTP://WWW.CS.WAIKATO.AC.NZ/ML/WEKA",1,0.53
" HTTP://WWW.FOAF-PROJECT.ORG/",1,0.53
" HTTP://WWW.LABOME.ORG/PLATFORM.HTM",1,0.53
" HTTP://WWW.NLM.NIH.GOV/BSD/LICENSEE/2014_STATS/BASELINE_MED_FILECOUNT.HTM",1,0.53
" HTTP://WWW.RESEARCHGATE.NET",1,0.53
" HTTP://WWW.SCOPUS.COM",1,0.53
" HTTPS://ARXIV.ORG/PDF/1810.04805.PDF",1,0.53
" HTTPS://BLOG.DBLP.ORG/2020/03/26/5-MILLION-PUBLICATIONS",1,0.53
" HTTPS://DOI. ORG/10.1177/016555151988860",1,0.53
" HTTPS://DOI.ORG/10. 1145/1242572.124278",1,0.53
" HTTPS://DOI.ORG/10.1007/978-3-319-05476-6 1",1,0.53
" HTTPS://DOI.ORG/10.21936/SI2012 V33.N2A.14",1,0.53
" HTTPS://ORCID.ORG/ABOUT",1,0.53
" IMPROVING AUTHOR COREFERENCE BY RESOURCE-BOUNDED INFORMATION GATHERING FROM THE WEB. IN PROCEEDINGS OF THE 20TH INTERNATIONAL JOINT CONFERENCE ON ARTIFICIAL INTELLIGENCE (IJCAI) (PP. 429-434). JANUARY 6-12",1,0.53
" INDUCTIVE REPRESENTATION LEARNING ON LARGE GRAPHS",1,0.53
" INFORMATION FUSION FOR SPOKEN DOCUMENT RETRIEVA",1,0.53
" ISSN: 2634-1964. HTTPS://DOI.ORG/10.1016/J.ACI.2018.08. 00",1,0.53
" JUL",1,0.53
" MINING INFORMATION FOR INSTANCE UNIFICATION. IN PROCEEDINGS OF THE 5TH INTERNATIONAL SEMANTIC WEB CONFERENCE (ISWC) (PP. 329-342). NOVEMBER 5-9",1,0.53
" NAME DISAMBIGUATION IN ANONYMIZED GRAPHS USING NETWORK EMBEDDING. IN PROCEEDINGS OF THE 2017 ACM ON CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT (PP. 1239-1248). AC",1,0.53
" NAME DISAMBIGUATION IN AUTHOR CITATIONS USING A K-WAY SPECTRAL CLUSTERING METHOD. IN DIGITAL LIBRARIES",1,0.53
" NAME DISAMBIGUATION IN AUTHOR CITATIONS USING A K-WAY SPECTRAL CLUSTERING METHOD. IN PROCEEDINGS OF THE ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL) (PP. 334-343). JUNE 7-11",1,0.53
" NATIONAL UNIVERSITY OF SINGAPOR",1,0.53
" NATURE CELL BIOLOGY",1,0.53
" OBJECT DISTINCTION: DISTINGUISHING OBJECTS WITH IDENTICAL NAMES. IN DATA ENGINEERING",1,0.53
" OVERVIEW OF RECORD LINKAGE AND CURRENT RESEARCH DIRECTIONS. RESEARCH REPORT SERIES #2006-2",1,0.53
" P. 1. ",1,0.53
" P. 200",1,0.53
" P. 201",1,0.53
" P. 3",1,0.53
" PAPER PRESENTED AT THE XXII SIMPOSIO BRASILEIRO DE BANCO DE DADOS",1,0.53
" PERSON RESOLUTION IN PERSON SEARCH RESULTS: WEBHAWK. IN PROCEEDINGS OF THE 14TH ACM INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT (CIKM) (PP. 163-170). OCTOBER 31-NOVEMBER 5",1,0.53
" PERSONAL NAME MATCHING: NEW TEST COLLECTIONS AND A SOCIAL NETWORK BASED APPROACH. TECHNICAL REPORT 06-01",1,0.53
" PP. 1002-1011. ",1,0.53
" PP. 201-231. ",1,0.53
" PP. 289-304. ",1,0.53
" PP. 31-3",1,0.53
" PP. 371-378. ",1,0.53
" PP. 39-48. ",1,0.53
" PP. 72-80. ",1,0.53
" PP. 765-774. ",1,0.53
" PP. 839-855. ",1,0.53
" PP. 98-133. ",1,0.53
" PREPARATION OF NAME AND ADDRESS DATA FOR RECORD LINKAGE USING HIDDEN MARKOV MODELS. BMC MEDICAL INFORMATICS AND DECISION MAKING",1,0.53
" RECORD LINKAGE AND PRIVACY: ISSUES IN CREATING NEW FEDERAL RESEARCH AND STATISTICAL INFORMATION (GAO SPECIAL PUBLICATIONS: EVALUATION RESEARCH AND METHODOLOGY. GAO-01-125SP). WASHINGTON",1,0.53
" RECORD LINKAGE: CURRENT PRACTICE AND FUTURE DIRECTIONS. TECHNICAL REPORT 03/83",1,0.53
" REFERENCE RECONCILIATION IN COMPLEX INFORMATION SPACES. IN PROCEEDINGS OF THE 2005 ACM SIGMOD INTERNATIONAL CONFERENCE ON MANAGEMENT OF DATA",1,0.53
" SCALABLE NAME DISAMBIGUATION USING MULTI-LEVEL GRAPH PARTITION. IN SIAM INTERNATIONAL CONFERENCE ON DATA MININ",1,0.53
" SEARCH ENGINE DRIVEN AUTHOR DISAMBIGUATION. IN PROCEEDINGS OF ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL) (PP. 314-315). JUNE 11-15",1,0.53
" SELECTING HIERARCHICAL CLUSTERING CUT POINTS FOR WEB PERSON-NAME DISAMBIGUATION. IN PROCEEDINGS OF THE 32ND INTERNATIONAL ACM SIGIR CONFERENCE ON RESEARCH AND DEVELOPMENT IN INFORMATION RETRIEVAL (PP. 778-779). AC",1,0.53
" SELF-ORGANIZING-MAPS WITH BIC FOR SPEAKER CLUSTERING",1,0.53
" SEMI-SUPERVISED CLASSIFICATION WITH GRAPH CONVOLUTIONAL NETWORKS",1,0.53
" THE EMERGENCE AND DIFFUSION OF DNA MICROARRAY TECHNOLOGY. JOURNAL OF BIOMEDICAL DISCOVERY AND COLLABORATION",1,0.53
" THE STATE OF RECORD LINKAGE AND CURRENT RESEARCH PROBLEMS (U.S. CENSUS BUREAU STATISTICAL RESEARCH REPORT SERIES",1,0.53
" THE UNIVERSAL AUTHOR IDENTIFIER SYSTEM (UAI-SYS). PROCEEDINGS OF THE 1ST INTERNATIONAL SCIENTIFIC CONFERENCE",1,0.53
" TOWARDS CONTEXT-AWARE HARD/SOFT INFORMATION FUSION: INCORPORATING SITUATIONALLY QUALIFIED HUMAN OBSERVATIONS INTO A FUSION PROCESS FOR INTELLIGENCE ANALYSIS. PP. 74-81",1,0.53
" TRACEABLE UNCERTAINTY (PP. 1582-1589",1,0.53
" TWO SUPERVISED LEARNING APPROACHES FOR NAME DISAMBIGUATION IN AUTHOR CITATIONS. IN DIGITAL LIBRARIES",1,0.53
" TWO SUPERVISED LEARNING APPROACHES FOR NAME DISAMBIGUATION IN AUTHOR CITATIONS. IN PROCEEDINGS OF THE ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL) (PP. 296-305). JUNE 7-11",1,0.53
" UNSUPERVISED PERSONAL NAME DISAMBIGUATION. IN PROCEEDINGS OF THE 7TH CONFERENCE ON COMPUTATIONAL NATURAL LANGUAGE LEARNING (CONLL) (PP. 33-40). MAY 31-JUNE 1",1,0.53
" WHEN A. ROSE IS NOT A. ROSE: THE VAGARIES OF AUTHOR SEARCHING. MEDICAL REFERENCE SERVICES QUARTERLY",1,0.53
" WIKIAUTHORS. RETRIEVED JANUARY 20",1,0.53
" [J]. ARXIV: 1609.0290",1,0.53
" [OL]. ARXIV PREPRINT",1,0.53
"'SEED + EXPAND'",1,0.53
"(VISITED ON 10/10/2020",1,0.53
"*SEM",1,0.53
"1. AM. SOC. IN SCI. TECHNOL.",1,0.53
"1. INF. SCI.",1,0.53
"10TH ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIE",1,0.53
"10TH EUROPEAN CONFERENCE ON PRINCIPLE",1,0.53
"10TH EUROPEAN CONFERENCE ON PRINCIPLES AND PRACTICE OF KNOWLEDGE DISCOVERY",1,0.53
"10TH SBBD",1,0.53
"12TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIE",1,0.53
"12TH SBBD",1,0.53
"14TH INTERNATIONAL CONFERENCE ON COMPUTER ANALYSIS OF IMAGES AND PATTERNS (CAIP)",1,0.53
"14TH SBBD",1,0.53
"15TH ANNUAL CONFERENCE ON UNCERTAINTY IN ARTIFICIAL INTELLIGENCE",1,0.53
"15TH INTERNATIONAL CONFERENCE ON DATA ENGINEERING",1,0.53
"19TH INTERNATIONAL CONFERENCE ON SCIENCE AND TECHNOLOGY INDICATOR",1,0.53
"19TH INTERNATIONAL CONFERENCE ON SCIENCE AND TECHNOLOGY INDICATORS. "CONTEXT COUNTS: PATHWAYS TO MASTER BIG DATA AND LITTLE DATA"",1,0.53
"2008 FOURTH INTERNATIONAL CONFERENCE ON NETWORKED COMPUTING AND ADVANCED INFORMATION MANAGEMENT",1,0.53
"2009 IEEE 25TH INTERNATIONAL CONFERENCE ON DATA ENGINEERING",1,0.53
"2009 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS",1,0.53
"2010 4TH INTERNATIONAL CONFERENCE ON BIOINFORMATICS AND BIOMEDICAL ENGINEERING (ICBBE)",1,0.53
"2010 FIRST INTERNATIONAL CONFERENCE ON INTEGRATED INTELLIGENT COMPUTING",1,0.53
"2010 IEEE PACIFIC VISUALIZATION SYMPOSIUM (PACIFICVIS)",1,0.53
"2011 11TH IEEE INTERNATIONAL CONFERENCE ON DATA MINING",1,0.53
"2012 IEEE 28TH INTERNATIONAL CONFERENCE ON DATA ENGINEERING",1,0.53
"2013 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS",1,0.53
"2013 INTERNATIONAL CONFERENCE ON CLOUD COMPUTING AND BIG DATA CLOUDCOM-ASIA",1,0.53
"2014 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM 2014). IEEE",1,0.53
"2015 IEEE INTERNATIONAL CONFERENCE ON BIG DATA (BIG DATA)",1,0.53
"2015 WORLD SYMP. ON COMPUT. NETW. AND INF. SECUR. (WSCNIS)",1,0.53
"2016 IEEE 30TH INTERNATIONAL CONFERENCE ON ADVANCED INFORMATION NETWORKING AND APPLICATIONS (AINA)",1,0.53
"2016 IEEE/ACM JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL)",1,0.53
"2016 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS (IJCNN)",1,0.53
"2016IEEE/ACM JOINT CONFERENCE ON DIGITAL LIBRARIES(JCDL).IEE",1,0.53
"2017 IEEE 33RD INTERNATIONAL CONFERENCE ON DATA ENGINEERING (ICDE)",1,0.53
"2017 INTELLIGENT SYSTEMS CONFERENCE",1,0.53
"2017 INTERNATIONAL CONFERENCE ON THEORY AND PRACTICE OF DIGITAL LIBRARIES (TPDL)",1,0.53
"2018 IEEE FIRST INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND KNOWLEDGE ENGINEERING (AIKE)",1,0.53
"2018 IEEE FIRST INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND KNOWLEDGE ENGINEERING (AIKE). IEE",1,0.53
"2018 IEEE INTERNATIONAL CONFERENCE ONWEB SERVICES (ICWS",1,0.53
"2018 INTERNATIONAL CONFERENCE ON WEB SERVICES (ICWS)",1,0.53
"2019 ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL)",1,0.53
"2019 IEEE INTERNATIONAL CONFERENCE ON BIG DATA (BIG DATA",1,0.53
"2019 INTERNATIONAL CONFERENCE ON DATA MINING WORKSHOPS (ICDMW). IEEE",1,0.53
"2020 IEEE 20TH INTERNATIONAL CONFERENCE ON SOFTWARE QUALITY",1,0.53
"2020 IEEE 36TH INTERNATIONAL CONFERENCE ON DATA ENGINEERING (ICDE). IEEE",1,0.53
"2021 ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL)",1,0.53
"23RD IEEE INTERNATIONAL CONFERENCE ON COMPUTER SUPPORTED COOPERATIVE WORK IN DESIGN (CSCWD)",1,0.53
"26TH INTERNATIONAL ACM/SIGIR CONFERENCE ON RESEARCH AND DEVELOPMENT IN INFORMATION RETRIEVA",1,0.53
"26TH INTERNATIONAL CONFERENCE ON ADVANCED INFORMATION NETWORKING AND APPLICATIONS",1,0.53
"2ND INTERNATIONAL CONFERENCE ON UBIQUITOUS INFORMATION MANAGEMENT AND COMMUNICATIO",1,0.53
"2ND WORKSHOP ON INFORMATION QUALITY IN INFORMATIONAL SYSTEM",1,0.53
"32 AVENUE OF THE AMERICAS",1,0.53
"48TH ANNUAL IEEE SYMPOSIUM ON FOUNDATIONS OF COMPUTER SCIENCE (FOCS'07)",1,0.53
"4TH ACM/ IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",1,0.53
"4TH INTERNATIONAL CONFERENCE ON DIGITAL INFORMATION MANAGEMEN",1,0.53
"5TH INTERNATIONAL CONFERENCE ON LEARNING REPRESENTATIONS",1,0.53
"5TH INTERNATIONAL SEMANTIC WEB CONFERENC",1,0.53
"6TH ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIE",1,0.53
"7TH ACM INTERNATIONAL WORKSHOP ON WEB INFORMATION AND DATA MANAGEMEN",1,0.53
"9TH ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIE",1,0.53
"A BOOSTED-TREES METHOD FOR NAME DISAMBIGUATION. SCIENTOMETRICS",1,0.53
"A BOOSTED-TREES METHOD FOR NAME DISAMBIGUATION: SCIENTOMETRICS",1,0.53
"A COMPARISON OF STRING DISTANCE METRICS FOR NAME-MATCHING TASKS",1,0.53
"A CONSTRAINT-BASED PROBABILISTIC FRAMEWORK FOR NAME DISAMBIGUATION. IN PROCEEDINGS OF THE SIXTEENTH ACM CONFERENCE ON CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT",1,0.53
"A FRAMEWORK FOR CONSTRUCTING A HUGE NAME DISAMBIGUATION DATASET: ALGORITHMS",1,0.53
"A GLOBAL APPROACH TO THE GENDER GAP IN MATHEMATICAL",1,0.53
"A LATENT DIRICHLET MODEL FOR UNSUPERVISED ENTITY RESOLUTION",1,0.53
"A LATENT TOPIC MODEL FOR COMPLETE ENTITY RESOLUTION",1,0.53
"A MEASURE OF SIMILARITY BETWEEN SCIENTIFIC JOURNALS AND OF DIVERSITY OF A LIST OF PUBLICATIONS",1,0.53
"A MODEL-BASED K-MEANS ALGORITHM FOR NAME DISAMBIGUATION. IN INTERNATIONAL SEMANTIC WEB CONFERENCE",1,0.53
"A MORE ACCURATE CLUSTERING METHOD BY USING CO-AUTHOR SOCIAL NETWORKS FOR AUTHOR NAME DISAMBIGUATION",1,0.53
"A NEW APPROACH TO JOURNAL AND CONFERENCE NAME DISAMBIGUATION THROUGH K-MEANS CLUSTERING OF INTERNET AND DOCUMENT SURROGATE",1,0.53
"A NEW APPROACH TO JOURNAL AND CONFERENCE NAME DISAMBIGUATION THROUGH K-MEANS CLUSTERING OF INTERNET AND DOCUMENT SURROGATES",1,0.53
"A NOVEL APPROACH FOR AUTHOR NAME DISAMBIGUATION USING RANKING CONFIDENCE",1,0.53
"A PROBABILISTIC SIMILARITY METRIC FOR MEDLINE RECORDS: A MODEL FOR AUTHOR NAME DISAMBIGUATION[C]",1,0.53
"A REVIEW OF THE CURRENT LANDSCAPE IN RELATION TO A PROPOSED NAME AUTHORITY SERVICE FOR UK REPOSITORIES OF RESEARCH OUTPUTS",1,0.53
"A STOP LIST FOR GENERAL TEXT. ACM",1,0.53
"A STUDY OF CROSS-VALIDATION AND BOOTSTRAP FOR ACCURACY ESTIMATION AND MODEL SELECTION",1,0.53
"A SURVEY OF AUTHOR NAME DISAMBIGUATION TECHNIQUES: 2010-2016",1,0.53
"A SURVEY OF LONGEST COMMON SUBSEQUENCE ALGORITHMS",1,0.53
"A SYNOPSIS OF LINGUISTIC THEORY 1930-1955. STUDIES IN LINGUISTIC ANALYSIS",1,0.53
"A UNIFIED FRAMEWORK FOR NAME DISAMBIGUATION",1,0.53
"A UNIFIED PROBABILISTIC FRAMEWORK FOR NAME DISAMBIGUATION IN DIGITAL LIBRARY",1,0.53
"A VISUAL ANALYTIC TOOL AND ITS EVALUATION. VISUALIZATION AND COMPUTER GRAPHICS",1,0.53
"A WEB SERVICE FOR AUTHOR NAME DISAMBIGUATION IN SCHOLARLY DATABASES",1,0.53
"AAAI '99/IAAI'99",1,0.53
"AAAI 2012 FALL SYMPOSIUM ON INFORMATION RETRIEVAL AND KNOWLEDGE DISCOVERY IN BIOMEDICAL TEXT",1,0.53
"AAAI PROC",1,0.53
"AAAI'1",1,0.53
"ABOUT THE ULAN",1,0.53
"ACADEMIC RANKING OF WORLD UNIVERSITIES--2012",1,0.53
"ACADEMY OF MANAGEMENT REVIEW",1,0.53
"ACCOUNTING HISTORY",1,0.53
"ACIIDS 2014",1,0.53
"ACL",1,0.53
"ACL 2007",1,0.53
"ACL-COLING",1,0.53
"ACL-IJCNLP",1,0.53
"ACL.",1,0.53
"ACM COMPUT. SURV.",1,0.53
"ACM COMPUTING SURVEYS (CSUR)",1,0.53
"ACM CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMEN",1,0.53
"ACM CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT",1,0.53
"ACM INTERNATIONAL CONFERENCE ON CONFERENCE ON INFORMATION & KNOWLEDGE MANAGEMENT. AC",1,0.53
"ACM J DATA INF QUAL",1,0.53
"ACM J. DATA INF. QUAL.",1,0.53
"ACM J. DATA INI QUAL.",1,0.53
"ACM J. OF DATA AND INFORM. QUALITY",1,0.53
"ACM SAC 2008",1,0.53
"ACM SIGI",1,0.53
"ACM SIGIR",1,0.53
"ACM SIGIR FORUM",1,0.53
"ACM SIGKDD EXPLORATIONS",1,0.53
"ACM SIGMOD RECOR",1,0.53
"ACM SIGMOD. RECORD.",1,0.53
"ACM SYMPOSIUM ON APPLIED COMPUTIN",1,0.53
"ACM SYMPOSIUM ON APPLIED COMPUTING",1,0.53
"ACM T KNOWL DISCOV DATA",1,0.53
"ACM TRANS KNOW DISCOV DATA",1,0.53
"ACM TRANS KNOWL DISCOV DATA TKDD",1,0.53
"ACM TRANS. DATA. SYST.",1,0.53
"ACM TRANS. INF. SYST.",1,0.53
"ACM TRANS. KNOWL. DISCOV. DATA.",1,0.53
"ACM TRANS. KNOWL. DISCOVERY DATA",1,0.53
