item,count,f
"PROBLEM SIZE",1,0.53
"PROBLEM SOLVING",1,0.53
"PROCESSING",1,0.53
"PROFESSIONAL ASPECTS",1,0.53
"PROFESSIONAL SERVICES",1,0.53
"PROFILE FEATURES",1,0.53
"PROGRAM PROCESSORS",1,0.53
"PROGRAMMING FRAMEWORK",1,0.53
"PROGRESSIVE ENTITY RESOLUTION",1,0.53
"PROPERTY",1,0.53
"PRUNING STRATEGY",1,0.53
"PUBLIC POLICY",1,0.53
"PUBLICATION HISTORY",1,0.53
"QUALITY CONTROL",1,0.53
"QUALITY MANAGEMENT",1,0.53
"QUALITY OF DATA",1,0.53
"QUALITY OF INFORMATION",1,0.53
"QUALITY OF RESULTS",1,0.53
"QUERY LANGUAGES",1,0.53
"RANDOM FOREST MODELING",1,0.53
"RANKING CONFIDENCE",1,0.53
"REAL SYSTEMS",1,0.53
"REAL WORLD DATA",1,0.53
"REAL-WORLD DATASETS",1,0.53
"REALISTIC SCENARIO",1,0.53
"RECORD MANAGEMENT",1,0.53
"REFERENCE AUTHOR GRAPH",1,0.53
"REFERENCE DATA",1,0.53
"REFERENCE DATABASE",1,0.53
"REFERENCE MODELING",1,0.53
"REFERENCE STANDARDS",1,0.53
"REGRESSION ANALYSIS",1,0.53
"REGRESSION COEFFICIENT",1,0.53
"REGRESSION-BASED MODEL",1,0.53
"RELATIONAL NETWORK",1,0.53
"RELATIONSHIP ANALYSIS",1,0.53
"RELATIONSHIP EMBEDDING",1,0.53
"RELATIVE FREQUENCIES",1,0.53
"RELEVANCE FEEDBACK",1,0.53
"RELIABILITY ANALYSIS",1,0.53
"RELIABILITY OF INFORMATION",1,0.53
"RELIABLE RESULTS",1,0.53
"RESEARCH ACTIVITIES",1,0.53
"RESEARCH AND DEVELOPMENT",1,0.53
"RESEARCH AREAS",1,0.53
"RESEARCH COMMUNITIES",1,0.53
"RESEARCH LABS",1,0.53
"RESEARCH OPPORTUNITIES",1,0.53
"RESEARCH PERSONNEL",1,0.53
"RESEARCH QUESTIONS",1,0.53
"RESEARCH STAFF",1,0.53
"RESEARCH TOPICS",1,0.53
"RESEARCHER DATA",1,0.53
"RETRIEVAL QUALITY",1,0.53
"RISK ASSESSMENT",1,0.53
"ROBOTICS",1,0.53
"RULE-BASED APPROACH",1,0.53
"SAMPLE APPLICATIONS",1,0.53
"SCALABILITY",1,0.53
"SCALABILITY PROBLEMS",1,0.53
"SCALING PARAMETER",1,0.53
"SCHOLARLY PUBLISHING",1,0.53
"SCIENCE OF SCIENCE",1,0.53
"SCIENCE POLICIES",1,0.53
"SCIENTIFIC COLLABORATION NETWORKS",1,0.53
"SCIENTIFIC DATA",1,0.53
"SCIENTIST",1,0.53
"SCORING FUNCTIONS",1,0.53
"SEARCH",1,0.53
"SEARCH TECHNIQUE",1,0.53
"SELF TRAINING",1,0.53
"SELF TUNING",1,0.53
"SELF-CITATIONS",1,0.53
"SELF-TRAINING",1,0.53
"SEMANTIC ANALYSIS",1,0.53
"SEMANTIC DISAMBIGUATION",1,0.53
"SEMANTIC INFORMATION",1,0.53
"SEMANTIC RECOGNITION",1,0.53
"SEMANTIC TECHNOLOGIES",1,0.53
"SEMANTICS INFORMATION",1,0.53
"SEMI-SUPERVISED",1,0.53
"SET SIMILARITY",1,0.53
"SHARING DEGREE",1,0.53
"SHARING FEATURES",1,0.53
"SIMILARITY",1,0.53
"SIMILARITY ALGORITHM",1,0.53
"SIMILARITY CALCULATION",1,0.53
"SIMPLE METHOD",1,0.53
"SINGLE FEATURE",1,0.53
"SINGLE LINKAGE CLUSTERING",1,0.53
"SMART CITY",1,0.53
"SOCIAL NETWORK",1,0.53
"SOCIAL NETWORK ANALYSIS",1,0.53
"SOCIETIES AND INSTITUTIONS",1,0.53
"SOCIETIES, SCIENTIFIC",1,0.53
"SOFTWARE RELIABILITY",1,0.53
"SPAIN",1,0.53
"SPECIFIC KNOWLEDGE",1,0.53
"SPECIFIC TASKS",1,0.53
"STANDARD",1,0.53
"STATE-OF-THE-ART PERFORMANCE",1,0.53
"STATE-OF-THE-ART SYSTEM",1,0.53
"STATE-OF-THE-ART TECHNIQUES",1,0.53
"STATISTICAL INDICATORS",1,0.53
"STATISTICAL TESTS",1,0.53
"STATISTICS AND NUMERICAL DATA",1,0.53
"STRING SIMILARITY",1,0.53
"STRUCTURAL FEATURE",1,0.53
"STRUCTURAL INFORMATION",1,0.53
"STRUCTURAL SIMILARITY",1,0.53
"STUDIES ON THE LEVEL OF INDIVIDUAL SCIENTISTS",1,0.53
"SUBJECT INDEXING",1,0.53
"SUPERCOMPUTERS",1,0.53
"SUPERVISED CLASSIFICATION",1,0.53
"SUPERVISED LEARNING APPROACHES",1,0.53
"SUPERVISED LEARNING METHODS",1,0.53
"SYNONYMS RESOLVER",1,0.53
"SYNTHETIC GENERATOR",1,0.53
"SYSTEM INFORMATION",1,0.53
"SYSTEM-BASED",1,0.53
"SYSTEMATIC ERROR",1,0.53
"TABLE OF CONTENTS",1,0.53
"TAXONOMIES",1,0.53
"TECHNOLOGY",1,0.53
"TECHNOLOGY TRENDS",1,0.53
"TEMPORAL INFORMATION",1,0.53
"TERMINOLOGY AS TOPIC",1,0.53
"TEXT MINING TECHNIQUES",1,0.53
"TEXT PROCESSING",1,0.53
"TEXTUAL FEATURES",1,0.53
"TEXTUAL SIMILARITIES",1,0.53
"TIMELINE-BASED",1,0.53
"TOPIC GRAPH",1,0.53
"TOPIC MODEL",1,0.53
"TOPIC SIMILARITY",1,0.53
"TOPICAL DRUG ADMINISTRATION",1,0.53
"TOPOLOGICAL STRUCTURE",1,0.53
"TOPOLOGY",1,0.53
"TRADITIONAL CLUSTERING",1,0.53
"TRAINING DATASET",1,0.53
"TRANSFER LEARNING",1,0.53
"TRUE IDENTITY",1,0.53
"TWO-STATE",1,0.53
"UBIQUITOUS DATA",1,0.53
"UNBALANCED DISTRIBUTION",1,0.53
"UNITED STATES",1,0.53
"UNIVERSITY",1,0.53
"UNIVERSITY LIBRARIES",1,0.53
"UNIVERSITY SYSTEM",1,0.53
"UNSUPERVISED ALGORITHMS",1,0.53
"UNSUPERVISED LEARNING",1,0.53
"UNSUPERVISED METHOD",1,0.53
"USER EXPERIENCE",1,0.53
"USER FEEDBACK",1,0.53
"USER INPUT",1,0.53
"USER INTERACTION",1,0.53
"VECTOR REPRESENTATIONS",1,0.53
"VECTORS",1,0.53
"VIETNAMESE",1,0.53
"VISUAL ANALYTICS",1,0.53
"VISUALIZATION ALGORITHMS",1,0.53
"VISUALIZATION SYSTEM",1,0.53
"WEB DOCUMENT",1,0.53
"WEB PAGE",1,0.53
"WEB PAGES",1,0.53
"WEB SEARCH ENGINES",1,0.53
"WEB SERVICES",1,0.53
"WEB SOURCES",1,0.53
"WEIGHTED-LEAST-SQUARES ALGORITHM",1,0.53
"WIDTH-FIRST-SEARCH",1,0.53
"WIKIPEDIA ARTICLES",1,0.53
"WORD EMBEDDING",1,0.53
"WORD LEVEL",1,0.53
"WORD SENSE INDUCTIONS",1,0.53
