item,count,f
"POTENTIAL UTILITY",1,0.51
"PRE-PROCESSING STEP",1,0.51
"PREDICTION",1,0.51
"PREDICTION ERROR RATES",1,0.51
"PREDICTIVE PERFORMANCE",1,0.51
"PREFERENTIAL ATTACHMENTS",1,0.51
"PRIOR PROBABILITY",1,0.51
"PRIORI KNOWLEDGE",1,0.51
"PROBABILITY DISTRIBUTIONS",1,0.51
"PROBABILITY PROPAGATION",1,0.51
"PROBLEM DECOMPOSITION",1,0.51
"PROBLEM FORMULATION",1,0.51
"PROBLEM SIZE",1,0.51
"PROBLEM SOLVING",1,0.51
"PROCESSING",1,0.51
"PROFESSIONAL ASPECTS",1,0.51
"PROFESSIONAL SERVICES",1,0.51
"PROFILE FEATURES",1,0.51
"PROGRAM PROCESSORS",1,0.51
"PROGRAMMING FRAMEWORK",1,0.51
"PROGRESSIVE ENTITY RESOLUTION",1,0.51
"PROPERTY",1,0.51
"PRUNING STRATEGY",1,0.51
"PUBLIC POLICY",1,0.51
"PUBLICATION HISTORY",1,0.51
"QUALITY CONTROL",1,0.51
"QUALITY MANAGEMENT",1,0.51
"QUALITY OF DATA",1,0.51
"QUALITY OF INFORMATION",1,0.51
"QUALITY OF RESULTS",1,0.51
"QUERY LANGUAGES",1,0.51
"RANDOM FOREST MODELING",1,0.51
"RANKING CONFIDENCE",1,0.51
"REAL SYSTEMS",1,0.51
"REAL WORLD DATA",1,0.51
"REAL-WORLD DATASETS",1,0.51
"REAL-WORLD ENTITIES",1,0.51
"REALISTIC SCENARIO",1,0.51
"RECORD MANAGEMENT",1,0.51
"REFERENCE AUTHOR GRAPH",1,0.51
"REFERENCE DATA",1,0.51
"REFERENCE DATABASE",1,0.51
"REFERENCE MODELING",1,0.51
"REFERENCE STANDARDS",1,0.51
"REGRESSION ANALYSIS",1,0.51
"REGRESSION COEFFICIENT",1,0.51
"REGRESSION-BASED MODEL",1,0.51
"RELATIONAL NETWORK",1,0.51
"RELATIONSHIP ANALYSIS",1,0.51
"RELATIONSHIP EMBEDDING",1,0.51
"RELATIVE FREQUENCIES",1,0.51
"RELEVANCE FEEDBACK",1,0.51
"RELIABILITY OF INFORMATION",1,0.51
"RELIABLE RESULTS",1,0.51
"RESEARCH ACTIVITIES",1,0.51
"RESEARCH AND DEVELOPMENT",1,0.51
"RESEARCH AREAS",1,0.51
"RESEARCH COMMUNITIES",1,0.51
"RESEARCH LABS",1,0.51
"RESEARCH OPPORTUNITIES",1,0.51
"RESEARCH PERSONNEL",1,0.51
"RESEARCH QUESTIONS",1,0.51
"RESEARCH STAFF",1,0.51
"RESEARCH TOPICS",1,0.51
"RESEARCHER DATA",1,0.51
"RETRIEVAL QUALITY",1,0.51
"RISK ASSESSMENT",1,0.51
"ROBOTICS",1,0.51
"RULE-BASED APPROACH",1,0.51
"SAMPLE APPLICATIONS",1,0.51
"SCALABILITY",1,0.51
"SCALABILITY PROBLEMS",1,0.51
"SCALING PARAMETER",1,0.51
"SCHOLARLY PUBLISHING",1,0.51
"SCIENCE OF SCIENCE",1,0.51
"SCIENCE POLICIES",1,0.51
"SCIENTIFIC COLLABORATION NETWORKS",1,0.51
"SCIENTIFIC DATA",1,0.51
"SCIENTIST",1,0.51
"SCORING FUNCTIONS",1,0.51
"SEARCH",1,0.51
"SEARCH TECHNIQUE",1,0.51
"SELF TRAINING",1,0.51
"SELF TUNING",1,0.51
"SELF-CITATIONS",1,0.51
"SELF-TRAINING",1,0.51
"SEMANTIC ANALYSIS",1,0.51
"SEMANTIC DISAMBIGUATION",1,0.51
"SEMANTIC INFORMATION",1,0.51
"SEMANTIC RECOGNITION",1,0.51
"SEMANTIC TECHNOLOGIES",1,0.51
"SEMANTIC TYPES",1,0.51
"SEMANTICS INFORMATION",1,0.51
"SEMI-SUPERVISED",1,0.51
"SET SIMILARITY",1,0.51
"SHARING DEGREE",1,0.51
"SHARING FEATURES",1,0.51
"SIMILARITY",1,0.51
"SIMILARITY ALGORITHM",1,0.51
"SIMILARITY CALCULATION",1,0.51
"SIMPLE METHOD",1,0.51
"SINGLE FEATURE",1,0.51
"SINGLE LINKAGE CLUSTERING",1,0.51
"SMART CITY",1,0.51
"SOCIAL NETWORK",1,0.51
"SOCIAL NETWORK ANALYSIS",1,0.51
"SOCIETIES AND INSTITUTIONS",1,0.51
"SOCIETIES, SCIENTIFIC",1,0.51
"SOFTWARE RELIABILITY",1,0.51
"SPAIN",1,0.51
"SPECIFIC KNOWLEDGE",1,0.51
"SPECIFIC TASKS",1,0.51
"STANDARD",1,0.51
"STATE-OF-THE-ART PERFORMANCE",1,0.51
"STATE-OF-THE-ART SYSTEM",1,0.51
"STATE-OF-THE-ART TECHNIQUES",1,0.51
"STATISTICAL INDICATORS",1,0.51
"STATISTICAL TESTS",1,0.51
"STATISTICS AND NUMERICAL DATA",1,0.51
"STRING SIMILARITY",1,0.51
"STRUCTURAL FEATURE",1,0.51
"STRUCTURAL INFORMATION",1,0.51
"STRUCTURAL SIMILARITY",1,0.51
"STUDIES ON THE LEVEL OF INDIVIDUAL SCIENTISTS",1,0.51
"SUBJECT INDEXING",1,0.51
"SUPERCOMPUTERS",1,0.51
"SUPERVISED CLASSIFICATION",1,0.51
"SUPERVISED LEARNING APPROACHES",1,0.51
"SUPERVISED LEARNING METHODS",1,0.51
"SUPPORT VECTORS MACHINE",1,0.51
"SYNONYMS RESOLVER",1,0.51
"SYNTHETIC GENERATOR",1,0.51
"SYSTEM INFORMATION",1,0.51
"SYSTEM-BASED",1,0.51
"SYSTEMATIC ERROR",1,0.51
"TABLE OF CONTENTS",1,0.51
"TAXONOMIES",1,0.51
"TECHNOLOGY",1,0.51
"TECHNOLOGY TRENDS",1,0.51
"TEMPORAL INFORMATION",1,0.51
"TERMINOLOGY AS TOPIC",1,0.51
"TEXT MINING TECHNIQUES",1,0.51
"TEXT PROCESSING",1,0.51
"TEXTUAL FEATURES",1,0.51
"TEXTUAL SIMILARITIES",1,0.51
"TIMELINE-BASED",1,0.51
"TOPIC GRAPH",1,0.51
"TOPIC MODEL",1,0.51
"TOPIC SIMILARITY",1,0.51
"TOPICAL DRUG ADMINISTRATION",1,0.51
"TOPOLOGICAL STRUCTURE",1,0.51
"TOPOLOGY",1,0.51
"TRADITIONAL CLUSTERING",1,0.51
"TRAINING DATASET",1,0.51
"TRANSFER LEARNING",1,0.51
"TRUE IDENTITY",1,0.51
"TWO-STATE",1,0.51
"UBIQUITOUS DATA",1,0.51
"UNBALANCED DISTRIBUTION",1,0.51
"UNITED STATES",1,0.51
"UNIVERSITY",1,0.51
"UNIVERSITY LIBRARIES",1,0.51
"UNIVERSITY SYSTEM",1,0.51
"UNSUPERVISED ALGORITHMS",1,0.51
"UNSUPERVISED LEARNING",1,0.51
"UNSUPERVISED METHOD",1,0.51
"USER EXPERIENCE",1,0.51
"USER FEEDBACK",1,0.51
"USER INPUT",1,0.51
"USER INTERACTION",1,0.51
"VECTOR REPRESENTATIONS",1,0.51
"VECTORS",1,0.51
"VIETNAMESE",1,0.51
"VISUAL ANALYTICS",1,0.51
"VISUALIZATION ALGORITHMS",1,0.51
"VISUALIZATION SYSTEM",1,0.51
"WEB DOCUMENT",1,0.51
"WEB PAGE",1,0.51
"WEB PAGES",1,0.51
"WEB SEARCH ENGINES",1,0.51
"WEB SERVICES",1,0.51
"WEB SOURCES",1,0.51
"WEIGHTED-LEAST-SQUARES ALGORITHM",1,0.51
"WIDTH-FIRST-SEARCH",1,0.51
"WIKIPEDIA ARTICLES",1,0.51
"WORD LEVEL",1,0.51
"WORD SENSE INDUCTIONS",1,0.51
